sample_number,sample_date,sample_time,sample_site,sample_class,residual_free_chlorine_mg_l,turbidity_ntu,coliform_quanti_tray_mpn_100ml,e_coli_quanti_tray_mpn_100ml,fluoride_mg_l
201655184,2016-08-04T00:00:00.000,10:35,45750,Compliance,0.33,0.63,0,0,
201655067,2016-08-03T00:00:00.000,10:55,59050,Compliance,0.8,0.84,0,0,
201655289,2016-08-05T00:00:00.000,11:54,1S07,Operational,0.72,0.76,0,0,0.73
201655189,2016-08-04T00:00:00.000,9:48,52550,Compliance,0.36,0.66,0,0,
201655290,2016-08-05T00:00:00.000,12:16,1S03A,Operational,0.96,0.72,0,0,0.73
201655193,2016-08-04T00:00:00.000,11:33,77350,Compliance,0.14,0.62,0,0,
201655162,2016-08-04T00:00:00.000,12:21,25450,Compliance,0.33,0.95,0,0,
201655031,2016-08-03T00:00:00.000,10:23,16150,Compliance,0.79,0.66,0,0,
201655066,2016-08-03T00:00:00.000,8:49,58600,Operational,0.78,0.82,0,0,
201655034,2016-08-03T00:00:00.000,9:03,20300,Operational,0.54,1.33,0,0,
201655170,2016-08-04T00:00:00.000,11:31,32750,Compliance,0.33,0.94,0,0,
201655187,2016-08-04T00:00:00.000,11:02,50300,Operational,0.87,0.83,0,0,
201655180,2016-08-04T00:00:00.000,8:40,40950,Compliance,0.78,0.84,0,0,
201655168,2016-08-04T00:00:00.000,9:30,30450,Compliance,0.26,0.81,0,0,
201655036,2016-08-03T00:00:00.000,10:22,20900,Operational,0.56,0.75,0,0,
201655182,2016-08-04T00:00:00.000,9:54,43050,Compliance,0.1,0.67,0,0,
201655061,2016-08-03T00:00:00.000,11:40,47650,Compliance,0.45,0.64,0,0,
201655174,2016-08-04T00:00:00.000,9:06,36600,Operational,0.51,0.86,0,0,
201655190,2016-08-04T00:00:00.000,10:23,56400,Operational,0.86,0.82,0,0,
201655064,2016-08-03T00:00:00.000,9:56,53550,Compliance,0.66,0.7,0,0,
201655185,2016-08-04T00:00:00.000,9:22,48700,Operational,0.52,0.62,0,0,
201655177,2016-08-04T00:00:00.000,9:33,40200,Operational,0.89,0.97,0,0,
201655175,2016-08-04T00:00:00.000,12:12,39800,Operational,0.32,0.66,0,0,
201655194,2016-08-04T00:00:00.000,12:26,78450,Compliance,0.05,0.6,0,0,
201655291,2016-08-05T00:00:00.000,11:32,1S03B,Operational,0.92,0.76,0,0,0.73
201655171,2016-08-04T00:00:00.000,10:20,33150,Compliance,0.44,0.25,0,0,
201655052,2016-08-03T00:00:00.000,12:15,39950,Compliance,0.44,0.82,0,0,
201655188,2016-08-04T00:00:00.000,8:42,51550,Compliance,0.05,0.63,0,0,
201655048,2016-08-03T00:00:00.000,11:47,33050,Compliance,0.55,0.78,0,0,
201655055,2016-08-03T00:00:00.000,8:11,40250,Compliance,0.82,0.91,0,0,
201655191,2016-08-04T00:00:00.000,9:17,58300,Operational,0.75,0.81,0,0,
201655154,2016-08-04T00:00:00.000,10:08,11450,Compliance,0.87,0.9,0,0,
201655059,2016-08-03T00:00:00.000,11:10,46250,Compliance,0.24,0.79,0,0,
201655159,2016-08-04T00:00:00.000,11:01,20900,Operational,0.51,0.75,0,0,
201655192,2016-08-04T00:00:00.000,11:58,76850,Compliance,0.66,0.72,0,0,
201655301,2016-08-05T00:00:00.000,9:40,16950,Compliance,0.75,0.21,0,0,
201655149,2016-08-04T00:00:00.000,10:42,1S03A,Operational,1.03,0.91,0,0,0.71
201655148,2016-08-04T00:00:00.000,11:28,1S07,Operational,0.76,0.82,0,0,0.71
201655030,2016-08-03T00:00:00.000,9:38,15250,Compliance,0.81,0.85,2,0,
201655037,2016-08-03T00:00:00.000,9:01,21000,Operational,0.48,0.73,0,0,
201655042,2016-08-03T00:00:00.000,9:29,28050,Compliance,0.44,0.74,0,0,
201655063,2016-08-03T00:00:00.000,11:17,50300,Operational,0.74,0.85,0,0,
201655044,2016-08-03T00:00:00.000,9:06,30550,Compliance,0.35,0.8,0,0,
201655056,2016-08-03T00:00:00.000,11:31,40350,Compliance,0.62,0.73,0,0,
201655051,2016-08-03T00:00:00.000,12:01,36950,Compliance,0.28,0.71,0,0,
201655172,2016-08-04T00:00:00.000,12:48,33850,Compliance,0.38,0.72,0,0,
201655046,2016-08-03T00:00:00.000,9:48,31550,Compliance,0.06,0.35,0,0,
201655181,2016-08-04T00:00:00.000,8:04,41550,Compliance,0.79,0.74,0,0,
201655057,2016-08-03T00:00:00.000,8:03,42100,Operational,0.65,0.68,0,0,
201655050,2016-08-03T00:00:00.000,12:56,34650,Compliance,0.55,0.72,0,0,
201655153,2016-08-04T00:00:00.000,9:06,11150,Compliance,0.74,0.84,0,0,
201655151,2016-08-04T00:00:00.000,9:47,1SCL1,Operational,0.99,0.1,0,0,0.76
201655166,2016-08-04T00:00:00.000,10:41,28450,Compliance,0.37,0.72,0,0,
201655157,2016-08-04T00:00:00.000,8:30,18800,Operational,0.99,0.84,0,0,
201655053,2016-08-03T00:00:00.000,11:40,3SC26,Operational,0.74,0.14,0,0,
201655039,2016-08-03T00:00:00.000,10:52,24750,Compliance,0.47,0.96,0,0,
201655183,2016-08-04T00:00:00.000,8:48,43900,Operational,0.48,0.84,0,0,
201655302,2016-08-05T00:00:00.000,11:02,18900,Operational,0.84,0.67,0,0,
201655296,2016-08-05T00:00:00.000,12:26,14450,Compliance,0.71,0.75,0,0,
201655294,2016-08-05T00:00:00.000,10:53,11050,Compliance,0.83,0.81,0,0,
201655293,2016-08-05T00:00:00.000,10:17,1SCH3,Operational,0.75,0.73,0,0,0.74
201655383,2016-08-04T00:00:00.000,12:43,78450,Compliance,0.27,0.68,0,0,
201655173,2016-08-04T00:00:00.000,8:45,36500,Operational,0.48,0.83,0,0,
201655032,2016-08-03T00:00:00.000,11:41,17950,Compliance,0.94,0.85,0,0,
201655186,2016-08-04T00:00:00.000,10:43,50200,Operational,0.87,0.75,0,0,
201655054,2016-08-03T00:00:00.000,8:41,40200,Operational,0.84,0.89,0,0,
201655303,2016-08-05T00:00:00.000,8:32,20900,Operational,0.58,0.72,0,0,
201655150,2016-08-04T00:00:00.000,11:45,1S03B,Operational,0.8,0.77,0,0,0.71
201655058,2016-08-03T00:00:00.000,10:24,46100,Operational,0.57,0.82,0,0,
201655047,2016-08-03T00:00:00.000,10:26,31750,Compliance,0.2,0.55,0,0,
201655060,2016-08-03T00:00:00.000,8:58,47150,Compliance,0.3,0.78,0,0,
201655062,2016-08-03T00:00:00.000,10:25,50200,Operational,0.74,0.74,0,0,
201655038,2016-08-03T00:00:00.000,10:15,22750,Compliance,0.53,0.68,0,0,
201655160,2016-08-04T00:00:00.000,11:18,22350,Compliance,0.53,0.76,0,0,
201655035,2016-08-03T00:00:00.000,11:40,20650,Compliance,0.06,0.66,0,0,
201655041,2016-08-03T00:00:00.000,8:27,27350,Compliance,0.28,0.79,0,0,
201655045,2016-08-03T00:00:00.000,8:36,31450,Compliance,0.47,0.81,0,0,
201655309,2016-08-05T00:00:00.000,10:50,23250,Compliance,0.5,0.72,0,0,
201655305,2016-08-05T00:00:00.000,10:04,21400,Operational,0.75,0.74,0,0,
201655307,2016-08-05T00:00:00.000,10:23,23150,Compliance,0.48,0.62,0,0,
201655389,2016-08-05T00:00:00.000,9:16,15250,Resample_Compliance,0.82,0.66,2,0,
201655308,2016-08-05T00:00:00.000,11:08,23200,Operational,0.64,0.73,0,0,
201655334,2016-08-05T00:00:00.000,9:45,51950,Compliance,0.54,0.65,0,0,
201655306,2016-08-05T00:00:00.000,11:49,21650,Compliance,0.53,0.67,0,0,
201655316,2016-08-05T00:00:00.000,10:28,33250,Compliance,0.37,0.65,0,0,
201655416,2016-08-06T00:00:00.000,11:29,3SC26,Operational,0.73,0.25,0,0,
201655040,2016-08-03T00:00:00.000,10:54,27000,Operational,0.96,0.86,200.5,0,
201655338,2016-08-05T00:00:00.000,11:15,77150,Compliance,0.17,0.68,0,0,
201655330,2016-08-05T00:00:00.000,10:22,47750,Compliance,0.5,0.85,0,0,
201655331,2016-08-05T00:00:00.000,10:08,50200,Operational,0.9,0.79,0,0,
201655304,2016-08-05T00:00:00.000,9:35,21250,Compliance,0.56,0.68,0,0,
201655335,2016-08-05T00:00:00.000,9:27,53500,Operational,0.95,0.87,0,0,
201655315,2016-08-05T00:00:00.000,8:29,32850,Compliance,0.49,0.73,0,0,
201655317,2016-08-05T00:00:00.000,8:56,33600,Operational,0.45,0.15,0,0,
201655318,2016-08-05T00:00:00.000,10:20,34950,Compliance,0.61,0.83,0,0,
201655314,2016-08-05T00:00:00.000,11:19,30850,Compliance,0.55,0.14,0,0,
201655337,2016-08-05T00:00:00.000,11:00,76950,Compliance,0.23,0.7,0,0,
201655332,2016-08-05T00:00:00.000,10:49,50300,Operational,0.93,1.03,0,0,
201655325,2016-08-05T00:00:00.000,11:16,41750,Compliance,0.78,0.77,0,0,
201655404,2016-08-06T00:00:00.000,11:10,22550,Compliance,0.5,0.74,0,0,
201655327,2016-08-05T00:00:00.000,8:18,44550,Compliance,0.23,0.65,0,0,
201655407,2016-08-06T00:00:00.000,8:49,25550,Compliance,0.54,0.71,0,0,
201655322,2016-08-05T00:00:00.000,11:20,3SC26,Operational,0.65,0.1,0,0,
201655320,2016-08-05T00:00:00.000,8:03,35650,Compliance,0.36,0.74,0,0,
201655412,2016-08-06T00:00:00.000,8:07,31350,Compliance,0.3,0.67,0,0,
201655400,2016-08-06T00:00:00.000,9:14,16450,Compliance,0.78,0.7,0,0,
201655336,2016-08-05T00:00:00.000,10:30,59300,Operational,0.86,0.87,0,0,
201655424,2016-08-06T00:00:00.000,9:52,50300,Operational,0.93,0.66,0,0,
201655310,2016-08-05T00:00:00.000,10:02,23750,Compliance,0.62,0.69,0,0,
201655402,2016-08-06T00:00:00.000,11:36,18750,Compliance,0.78,0.79,0,0,
201655398,2016-08-06T00:00:00.000,10:33,1SCH3,Operational,0.73,0.66,0,0,0.71
201655313,2016-08-05T00:00:00.000,9:07,27000,Operational,0.86,0.77,0,0,
201655414,2016-08-06T00:00:00.000,8:31,34350,Compliance,0.66,0.64,0,0,
201655333,2016-08-05T00:00:00.000,8:54,51250,Compliance,0.63,0.8,0,0,
201655403,2016-08-06T00:00:00.000,7:55,20900,Operational,0.53,0.68,0,0,
201655401,2016-08-06T00:00:00.000,8:30,16650,Compliance,0.81,0.7,0,0,
201655399,2016-08-06T00:00:00.000,9:52,13150,Compliance,0.7,0.63,0,0,
201655328,2016-08-05T00:00:00.000,12:58,44700,Operational,0.59,0.73,0,0,
201655394,2016-08-06T00:00:00.000,11:55,1S07,Operational,0.72,0.88,0,0,0.71
201655584,2016-08-08T00:00:00.000,10:50,25150,Compliance,0.31,0.82,0,0,
201655397,2016-08-06T00:00:00.000,10:41,1SCL1,Operational,0.93,0.87,0,0,0.72
201655489,2016-08-07T00:00:00.000,12:12,1S03A,Operational,0.99,0.81,0,0,0.7
201655493,2016-08-07T00:00:00.000,11:57,10250,Compliance,0.79,0.91,0,0,
201655511,2016-08-07T00:00:00.000,7:26,37950,Compliance,0.14,0.55,0,0,
201655323,2016-08-05T00:00:00.000,11:43,40200,Operational,0.98,0.9,0,0,
201655312,2016-08-05T00:00:00.000,9:01,26850,Compliance,0.43,0.76,0,0,
201655499,2016-08-07T00:00:00.000,8:43,15450,Compliance,0.67,0.67,0,0,
201655311,2016-08-05T00:00:00.000,9:45,24050,Compliance,0.12,0.73,0,0,
201655388,2016-08-05T00:00:00.000,9:34,15250,Resample_Compliance,0.82,0.69,0,0,
201655502,2016-08-07T00:00:00.000,9:58,20950,Compliance,0.36,0.6,0,0,
201655396,2016-08-06T00:00:00.000,12:09,1S03B,Operational,0.82,0.79,0,0,0.7
201655413,2016-08-06T00:00:00.000,9:55,32050,Compliance,0.41,0.64,0,0,
201655324,2016-08-05T00:00:00.000,10:43,41250,Compliance,0.48,0.61,0,0,
201655410,2016-08-06T00:00:00.000,11:54,28950,Compliance,0.26,0.69,0,0,
201655496,2016-08-07T00:00:00.000,10:18,15250,Resample_Compliance,0.97,0.79,0,0,
201655491,2016-08-07T00:00:00.000,9:26,1SCL1,Operational,0.8,0.21,0,0,0.82
201655321,2016-08-05T00:00:00.000,9:42,35800,Operational,0.52,0.64,0,0,
201655427,2016-08-06T00:00:00.000,8:18,77550,Compliance,0.17,0.59,0,0,
201655488,2016-08-07T00:00:00.000,12:18,1S07,Operational,0.67,0.9,0,0,0.7
201655497,2016-08-07T00:00:00.000,10:37,15250,Resample_Compliance,1.03,0.8,0,0,
201655498,2016-08-07T00:00:00.000,10:53,15250,Resample_Compliance,0.93,0.79,0,0,
201655326,2016-08-05T00:00:00.000,11:50,42850,Compliance,0.65,0.7,0,0,
201655512,2016-08-07T00:00:00.000,10:08,38150,Compliance,0.47,0.7,0,0,
201655492,2016-08-07T00:00:00.000,9:22,1SCH3,Operational,0.61,0.83,0,0,0.71
201655417,2016-08-06T00:00:00.000,10:07,40200,Operational,0.89,0.89,0,0,
201655395,2016-08-06T00:00:00.000,12:43,1S03A,Operational,1.11,0.89,0,0,0.71
201655490,2016-08-07T00:00:00.000,11:44,1S03B,Operational,0.77,0.7,0,0,0.7
201655505,2016-08-07T00:00:00.000,7:24,24550,Compliance,0.57,0.69,0,0,
201655514,2016-08-07T00:00:00.000,11:26,3SC26,Operational,0.75,0.14,0,0,
201655419,2016-08-06T00:00:00.000,9:36,43550,Compliance,0.42,0.72,0,0,
201655513,2016-08-07T00:00:00.000,10:33,39550,Compliance,0.39,0.68,0,0,
201655572,2016-08-08T00:00:00.000,10:41,1SCL1,Operational,0.99,0.14,0,0,0.76
201655571,2016-08-08T00:00:00.000,12:27,1S03B,Operational,0.78,0.78,1,0,0.71
201655573,2016-08-08T00:00:00.000,10:25,1SCH3,Operational,0.79,0.96,0,0,0.72
201655604,2016-08-08T00:00:00.000,9:30,42750,Compliance,0.22,0.76,0,0,
201655422,2016-08-06T00:00:00.000,9:07,46450,Compliance,0.82,0.77,0,0,
201655420,2016-08-06T00:00:00.000,10:25,44150,Compliance,0.84,0.85,0,0,
201655582,2016-08-08T00:00:00.000,11:25,21900,Operational,0.66,0.74,0,0,
201655508,2016-08-07T00:00:00.000,8:36,27650,Compliance,0.41,0.67,0,0,
201655506,2016-08-07T00:00:00.000,9:02,27000,Operational,0.68,0.7,0,0,
201655657,2016-08-07T00:00:00.000,9:29,35550,Compliance,0.38,0.65,0,0,
201655425,2016-08-06T00:00:00.000,8:16,52350,Compliance,0.25,0.68,0,0,
201655515,2016-08-07T00:00:00.000,10:38,40200,Operational,1.03,0.85,0,0,
201655501,2016-08-07T00:00:00.000,9:34,20900,Operational,0.69,0.81,0,0,
201655500,2016-08-07T00:00:00.000,8:08,17450,Compliance,0.73,0.77,0,0,
201655588,2016-08-08T00:00:00.000,11:20,27600,Operational,0.62,0.86,0,0,
201655495,2016-08-07T00:00:00.000,12:48,14350,Compliance,0.84,0.85,0,0,
201655517,2016-08-07T00:00:00.000,9:36,41650,Compliance,0.74,0.7,0,0,
201655429,2016-08-06T00:00:00.000,7:22,78650,Compliance,0.25,0.63,0,0,
201655522,2016-08-07T00:00:00.000,11:39,50750,Compliance,0.28,0.58,0,0,
201655516,2016-08-07T00:00:00.000,10:02,41050,Compliance,0.78,0.82,0,0,
201655524,2016-08-07T00:00:00.000,10:19,52150,Compliance,0.18,0.52,0,0,
201655494,2016-08-07T00:00:00.000,7:40,11350,Compliance,0.75,0.36,0,0,
201655409,2016-08-06T00:00:00.000,7:26,27000,Operational,0.77,0.79,0,0,
201655504,2016-08-07T00:00:00.000,7:43,24450,Compliance,0.63,0.73,0,0,
201655411,2016-08-06T00:00:00.000,10:27,30750,Compliance,0.53,0.21,0,0,
201655418,2016-08-06T00:00:00.000,8:47,41950,Compliance,0.62,0.68,0,0,
201655415,2016-08-06T00:00:00.000,9:13,35450,Compliance,0.44,0.14,0,0,
201655503,2016-08-07T00:00:00.000,8:38,22650,Compliance,0.57,0.65,0,0,
201655408,2016-08-06T00:00:00.000,8:24,26550,Compliance,0.42,0.63,0,0,
201655421,2016-08-06T00:00:00.000,10:33,45850,Compliance,0.6,0.97,0,0,
201655423,2016-08-06T00:00:00.000,10:25,50050,Compliance,0.21,0.64,0,0,
201655520,2016-08-07T00:00:00.000,10:32,46350,Compliance,0.74,1.04,0,0,
201655406,2016-08-06T00:00:00.000,9:29,25350,Compliance,0.49,0.75,0,0,
201655428,2016-08-06T00:00:00.000,7:47,77850,Compliance,0.27,0.68,0,0,
201655329,2016-08-05T00:00:00.000,9:33,45000,Operational,0.51,0.75,0,0,
201655590,2016-08-08T00:00:00.000,9:42,29050,Compliance,0.41,0.65,0,0,
201655601,2016-08-08T00:00:00.000,11:20,40650,Compliance,0.87,0.84,0,0,
201655574,2016-08-08T00:00:00.000,9:57,10150,Compliance,0.42,0.3,0,0,
201655575,2016-08-08T00:00:00.000,10:41,11750,Compliance,0.29,0.18,0,0,
201655596,2016-08-08T00:00:00.000,12:04,35150,Compliance,0.75,0.88,0,0,
201655581,2016-08-08T00:00:00.000,9:49,20900,Operational,0.44,0.81,0,0,
201655700,2016-08-09T00:00:00.000,11:03,24250,Compliance,0.47,0.75,0,0,
201655583,2016-08-08T00:00:00.000,9:16,23850,Compliance,0.59,0.82,0,0,
201655577,2016-08-08T00:00:00.000,9:24,14000,Operational,0.88,0.85,0,0,
201655523,2016-08-07T00:00:00.000,11:08,50850,Compliance,0.4,0.6,0,0,
201655592,2016-08-08T00:00:00.000,8:17,30250,Compliance,0.15,0.7,0,0,
201655598,2016-08-08T00:00:00.000,11:33,37300,Operational,0.49,0.68,0,0,
201655603,2016-08-08T00:00:00.000,12:16,41450,Compliance,0.47,0.84,0,0,
201655570,2016-08-08T00:00:00.000,11:55,1S03A,Operational,0.9,0.86,0,0,0.72
201655585,2016-08-08T00:00:00.000,11:00,26750,Compliance,0.51,0.71,0,0,
201655568,2016-08-07T00:00:00.000,7:55,37950,Compliance,0.23,0.63,0,0,
201655599,2016-08-08T00:00:00.000,11:32,3SC26,Operational,0.75,0.17,0,0,
201655595,2016-08-08T00:00:00.000,9:31,34850,Compliance,0.66,0.77,0,0,
201655576,2016-08-08T00:00:00.000,11:30,12150,Compliance,0.87,0.85,0,0,
201655602,2016-08-08T00:00:00.000,11:48,41300,Operational,0.66,0.79,0,0,
201655600,2016-08-08T00:00:00.000,8:29,40200,Operational,0.98,1.04,0,0,
201655405,2016-08-06T00:00:00.000,10:05,24850,Compliance,0.22,0.63,0,0,
201655525,2016-08-07T00:00:00.000,7:22,76450,Compliance,0.7,0.67,0,0,
201655518,2016-08-07T00:00:00.000,9:09,42150,Compliance,0.62,0.65,0,0,
201655507,2016-08-07T00:00:00.000,12:59,27450,Compliance,0.43,0.71,0,0,
201655509,2016-08-07T00:00:00.000,8:18,32350,Compliance,0.27,0.44,0,0,
201655521,2016-08-07T00:00:00.000,9:23,50300,Operational,0.96,0.74,0,0,
201655426,2016-08-06T00:00:00.000,8:58,58850,Compliance,0.79,0.71,0,0,
201655605,2016-08-08T00:00:00.000,10:37,44250,Compliance,0.24,0.67,0,0,
201655676,2016-08-09T00:00:00.000,10:46,37950,Compliance,0.29,0.82,0,0,0.72
201655689,2016-08-09T00:00:00.000,9:27,17250,Compliance,0.7,0.72,0,0,
201655609,2016-08-08T00:00:00.000,12:21,50300,Operational,0.87,0.85,0,0,
201655591,2016-08-08T00:00:00.000,10:18,29450,Compliance,0.49,0.76,0,0,
201655679,2016-08-09T00:00:00.000,10:54,3SC26,Operational,0.6,0.28,0,0,0.76
201655683,2016-08-09T00:00:00.000,10:05,50750,Compliance,0.27,0.76,0,0,0.73
201655688,2016-08-09T00:00:00.000,9:19,15150,Compliance,0.72,0.67,28.8,0,0.55
201655671,2016-08-09T00:00:00.000,12:01,31750,Compliance,0.27,0.78,0,0,0.75
201656066,2016-08-12T00:00:00.000,10:52,1S03A,Operational,0.89,0.83,0,0,0.04
201656172,2016-08-13T00:00:00.000,10:19,1S03B,Operational,0.88,0.73,0,0,0.07
201656078,2016-08-12T00:00:00.000,8:28,21150,Compliance,0.59,0.86,0,0,
201656085,2016-08-12T00:00:00.000,8:31,29850,Compliance,0.61,0.82,0,0,
201656090,2016-08-12T00:00:00.000,12:42,34650,Compliance,0.64,0.76,0,0,
201656097,2016-08-12T00:00:00.000,7:44,40800,Operational,0.84,0.99,0,0,
201656073,2016-08-12T00:00:00.000,8:24,17750,Compliance,0.83,1.14,0,0,
201656082,2016-08-12T00:00:00.000,10:28,27000,Operational,0.98,1.06,0,0,
201656083,2016-08-12T00:00:00.000,10:43,29350,Compliance,0.73,0.77,0,0,
201656100,2016-08-12T00:00:00.000,12:13,44950,Compliance,0.71,0.95,0,0,
201656095,2016-08-12T00:00:00.000,9:21,40150,Compliance,0.07,0.72,0,0,
201656194,2016-08-13T00:00:00.000,11:00,3SC26,Operational,0.83,0.1,0,0,
201656098,2016-08-12T00:00:00.000,8:15,43650,Compliance,0.65,0.83,0,0,
201656104,2016-08-12T00:00:00.000,10:51,50300,Operational,0.7,0.81,0,0,
201656080,2016-08-12T00:00:00.000,9:37,23550,Compliance,0.21,0.69,0,0,
201656103,2016-08-12T00:00:00.000,10:10,50200,Operational,0.74,0.82,0,0,
201656108,2016-08-12T00:00:00.000,9:07,58150,Compliance,0.55,0.93,0,0,
201656091,2016-08-12T00:00:00.000,11:28,35200,Operational,0.69,0.89,0,0,
201656195,2016-08-13T00:00:00.000,9:05,40200,Operational,0.91,0.75,0,0,
201656092,2016-08-12T00:00:00.000,10:23,35350,Compliance,0.76,0.17,0,0,
201655672,2016-08-09T00:00:00.000,9:03,31850,Compliance,0.24,0.65,0,0,0.7
201656179,2016-08-13T00:00:00.000,7:55,18450,Compliance,0.66,0.66,0,0,
201655668,2016-08-09T00:00:00.000,8:38,18650,Compliance,0.49,0.32,0,0,0.61
201655526,2016-08-07T00:00:00.000,7:57,78550,Compliance,0.23,0.64,0,0,
201655677,2016-08-09T00:00:00.000,9:56,38250,Compliance,0.46,0.68,0,0,0.73
201656105,2016-08-12T00:00:00.000,10:41,51350,Compliance,0.39,0.61,0,0,
201656170,2016-08-13T00:00:00.000,11:45,1S07,Operational,0.79,0.91,0,0,0.08
201656101,2016-08-12T00:00:00.000,8:21,45050,Compliance,0.63,0.82,0,0,
201656081,2016-08-12T00:00:00.000,10:08,24300,Operational,0.59,0.74,0,0,
201656176,2016-08-13T00:00:00.000,8:24,10550,Compliance,0.36,0.17,0,0,
201655569,2016-08-08T00:00:00.000,12:00,1S07,Operational,0.8,0.88,0,0,0.72
201655578,2016-08-08T00:00:00.000,8:39,15050,Compliance,0.49,0.79,0,0,
201656199,2016-08-13T00:00:00.000,8:00,42950,Compliance,0.69,0.63,0,0,
201656175,2016-08-13T00:00:00.000,11:29,10250,Compliance,0.76,0.73,0,0,
201655669,2016-08-09T00:00:00.000,9:26,23450,Compliance,0.13,0.65,0,0,0.72
201655580,2016-08-08T00:00:00.000,9:18,18500,Operational,0.73,0.83,0,0,
201656198,2016-08-13T00:00:00.000,8:01,42350,Compliance,0.58,0.66,0,0,
201656276,2016-08-14T00:00:00.000,10:34,22750,Compliance,0.65,0.81,0,0,
201656182,2016-08-13T00:00:00.000,10:19,21350,Compliance,0.62,0.63,0,0,
201656068,2016-08-12T00:00:00.000,9:08,1SCL1,Operational,0.8,0.24,0,0,0.53
201656107,2016-08-12T00:00:00.000,9:46,52450,Compliance,0.96,1.35,0,0,
201656268,2016-08-14T00:00:00.000,10:43,1SCH3,Operational,0.77,0.82,0,0,0.03
201656094,2016-08-12T00:00:00.000,11:41,3SC26,Operational,0.85,0.21,0,0,
201655519,2016-08-07T00:00:00.000,8:33,43150,Compliance,0.72,0.62,0,0,
201655607,2016-08-08T00:00:00.000,8:06,48600,Operational,0.69,0.85,0,0,
201656089,2016-08-12T00:00:00.000,12:05,33700,Operational,0.7,0.25,0,0,
201656197,2016-08-13T00:00:00.000,10:06,40950,Compliance,0.78,0.79,0,0,
201656111,2016-08-12T00:00:00.000,9:30,79050,Compliance,0.54,0.85,0,0,
201655680,2016-08-09T00:00:00.000,9:28,44350,Compliance,0.25,0.67,0,0,0.71
201656204,2016-08-13T00:00:00.000,9:42,59350,Compliance,0.71,0.82,0,0,
201655610,2016-08-08T00:00:00.000,11:39,51850,Compliance,0.1,0.71,0,0,
201656273,2016-08-14T00:00:00.000,10:31,20150,Compliance,0.5,0.82,0,0,
201656183,2016-08-13T00:00:00.000,11:14,21950,Compliance,0.74,1.2,0,0,
201655593,2016-08-08T00:00:00.000,8:53,32650,Compliance,0.47,1.33,0,0,
201655673,2016-08-09T00:00:00.000,10:10,32350,Compliance,0.41,0.62,0,0,0.74
201656282,2016-08-14T00:00:00.000,8:26,31450,Compliance,0.45,0.78,0,0,
201656174,2016-08-13T00:00:00.000,9:29,1SCH3,Operational,0.73,0.74,0,0,0.03
201656180,2016-08-13T00:00:00.000,9:36,20900,Operational,0.58,0.67,0,0,
201655696,2016-08-09T00:00:00.000,10:20,20850,Compliance,0.61,0.87,0,0,
201655586,2016-08-08T00:00:00.000,8:59,27000,Operational,0.67,0.77,0,0,
201655612,2016-08-08T00:00:00.000,10:12,57200,Operational,0.73,0.67,0,0,
201655662,2016-08-09T00:00:00.000,10:15,1S07,Operational,0.67,0.82,0,0,0.58
201656283,2016-08-14T00:00:00.000,9:05,31550,Compliance,0.28,0.21,0,0,
201656177,2016-08-13T00:00:00.000,8:59,13550,Compliance,0.73,0.74,0,0,
201656266,2016-08-14T00:00:00.000,12:11,1S03B,Operational,0.85,0.69,0,0,0.06
201656206,2016-08-13T00:00:00.000,7:07,77650,Compliance,0.25,0.73,0,0,
201656278,2016-08-14T00:00:00.000,8:50,27000,Operational,0.82,0.88,0,0,
201656173,2016-08-13T00:00:00.000,9:38,1SCL1,Operational,0.86,0.13,0,0,0.58
201656293,2016-08-14T00:00:00.000,8:44,47150,Compliance,0.16,0.71,0,0,
201656201,2016-08-13T00:00:00.000,10:12,50300,Operational,1.01,1.09,0,0,
201656281,2016-08-14T00:00:00.000,7:56,30550,Compliance,0.33,0.63,0,0,
201656277,2016-08-14T00:00:00.000,11:03,24750,Compliance,0.51,0.81,0,0,
201656291,2016-08-14T00:00:00.000,8:17,40350,Compliance,0.56,0.77,0,0,
201656181,2016-08-13T00:00:00.000,10:45,21050,Compliance,0.65,0.78,0,0,
201656196,2016-08-13T00:00:00.000,9:37,40850,Compliance,0.73,0.74,0,0,
201656287,2016-08-14T00:00:00.000,10:53,39950,Compliance,0.39,0.76,0,0,
201656296,2016-08-14T00:00:00.000,9:03,53550,Compliance,0.89,0.73,0,0,
201656290,2016-08-14T00:00:00.000,8:09,40250,Compliance,0.69,0.93,0,0,
